CantidadDeBeneficiarios,CantidadBeneficioConsolidado,CantidadUltimobeneficio,CodigoDepartamentoAtencion,CodigoMunicipioAtencion,CondicionSexual,Discapacidad,EstadoBeneficiario,EstadoCivil,Etnia,FechaInscripcionBeneficiario,FechaUltimoBeneficioAsignado,Genero,NivelEscolaridad,NombreDepartamentoAtencion,NombreMunicipioAtencion,Pais,RangoEdad,TipoAsignacionBeneficio,TipoBeneficio,TipoDocumento,TipoPoblacion,ValorBeneficioConsolidadoAsignado,ValorUltimoBeneficioAsignado
1,1,1,76,76275,ND,NO,ACTIVO,Sin Información,ND,2017-03-01,2017-01-01,Mujer,ND,VALLE,FLORIDA,ND,18-29,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,VULNERABLE,0 - 1.500.000,1.300.001 - 2.600.000
1,7,7,23,23162,Heterosexual,NO,ATENDIDO,Viudo(a),ND,2018-01-01,2018-01-01,Mujer,Básica primaria (o.  o.),CÓRDOBA,CERETÉ,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,20,20013,Heterosexual,NO,ATENDIDO,Unión libre,Indígena,2019-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),CESAR,AGUSTÍN CODAZZI,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
2,5,5,76,76109,Heterosexual,NO,ATENDIDO,Soltero(a),AFROCOLOMBIANO - NEGRO,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),VALLE DEL CAUCA,BUENAVENTURA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,20,20060,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2020-01-01,Mujer,Preescolar,CESAR,BOSCONIA,Colombia,>65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,20,20060,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2020-01-01,Mujer,Preescolar,CESAR,BOSCONIA,Colombia,>65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,68,68406,ND,NO,ACTIVO,Sin Información,ND,2016-10-01,2016-01-01,Mujer,ND,SANTANDER,LEBRIJA,ND,18-29,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,68,68547,Heterosexual,NO,ATENDIDO,DIVORCIADO(A),ND,2018-01-01,2018-01-01,Mujer,Básica primaria (1o. - 5o.),SANTANDER,PIEDECUESTA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,2,2,52,52693,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,Básica primaria (1o. - 5o.),NARIÑO,SAN PABLO,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,0 - 1.300.000
1,8,8,19,19318,Heterosexual,NO,ATENDIDO,Casado(a),AFROCOLOMBIANO – NEGRO,2018-01-01,2019-01-01,Mujer,Básica Secundaria (6o - 9o),CAUCA,GUAPI,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,63,63001,ND,NO,ACTIVO,Sin Información,INDIGENA,2018-06-01,2018-01-01,Mujer,ND,QUINDIO,ARMENIA,ND,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,1,1,63,63401,ND,NO,ACTIVO,Sin Información,ND,2018-07-01,2018-01-01,Mujer,SIN ESPECIFICAR,QUINDIO,LA TEBAIDA,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,1,1,44,44090,ND,NO,ACTIVO,ND,ND,2017-02-01,2017-01-01,Mujer,ND,LA GUAJIRA,DIBULLA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,88,88001,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2019-01-01,Mujer,Básica Secundaria (6o - 9o),SAN ANDRÉS Y PROVIDENCIA,SAN ANDRÉS,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,41,41132,ND,NO,ACTIVO,SO,ND,2018-06-01,2018-01-01,Hombre,ND,HUILA,CAMPOALEGRE,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76736,Heterosexual,SI,ATENDIDO,Soltero(a),ND,2018-01-01,2018-01-01,Hombre,Básica Secundaria (o  o),VALLE DEL CAUCA,SEVILLA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,19,19318,Heterosexual,NO,ATENDIDO,Unión libre,AFROCOLOMBIANO - NEGRO,2018-01-01,2019-01-01,Mujer,Básica Secundaria (o  o),CAUCA,GUAPI,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,19,19318,Heterosexual,NO,ATENDIDO,Unión libre,AFROCOLOMBIANO - NEGRO,2018-01-01,2019-01-01,Mujer,Básica Secundaria (o  o),CAUCA,GUAPI,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,19,19318,Heterosexual,NO,ATENDIDO,Unión libre,AFROCOLOMBIANO - NEGRO,2018-01-01,2019-01-01,Mujer,Básica Secundaria (o  o),CAUCA,GUAPI,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,08,08296,H,NO,ACTIVO,UL,ND,2018-07-01,2018-01-01,Hombre,SIN ESPECIFICAR,ATLANTICO,GALAPA,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,2,2,20,20060,Heterosexual,NO,ATENDIDO,Casado(a),ND,2018-01-01,2018-01-01,Mujer,Básica primaria (1o. - 5o.),CESAR,BOSCONIA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,4,4,08,08296,Heterosexual,NO,ATENDIDO,Casado(a),ND,2018-01-01,2019-01-01,Hombre,Básica Secundaria (o  o),ATLANTICO,GALAPA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
2,1,1,88,88001,ND,NO,ACTIVO,Sin Información,ND,2017-03-01,2017-01-01,Mujer,ND,SAN ANDRES,SAN ANDRES,ND,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,73,73411,Heterosexual,NO,ATENDIDO,Viudo(a),ND,2019-01-01,2020-01-01,Mujer,Básica Secundaria (6o - 9o),TOLIMA,LÍBANO,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,23,23555,Heterosexual,SI,ATENDIDO,DIVORCIADO(A),ND,2019-01-01,2020-01-01,Hombre,Básica primaria (1o. - 5o.),CÓRDOBA,PLANETA RICA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,2,2,44,44098,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2018-01-01,Mujer,Básica Secundaria (o  o),LA GUAJIRA,DISTRACCIÓN,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,6,6,05,05172,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2018-01-01,Mujer,Básica Secundaria (6o - 9o),ANTIOQUIA,CHIGORODÓ,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,2,2,47,47001,Heterosexual,NO,ATENDIDO,Soltero(a),AFROCOLOMBIANO – NEGRO,2018-01-01,2019-01-01,Mujer,Media (10o - 13o),MAGDALENA,SANTA MARTA,Colombia,>65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,05,05172,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2018-01-01,Mujer,Básica Secundaria (6o - 9o),ANTIOQUIA,CHIGORODÓ,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
2,9,9,41,41551,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,Básica primaria (1o. - 5o.),HUILA,PITALITO,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,6,6,52,52399,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,TÉCNICA PROFESIONAL,NARIÑO,LA UNIÓN,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,6,6,52,52399,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,TÉCNICA PROFESIONAL,NARIÑO,LA UNIÓN,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,ATENDIDO,DIVORCIADO(A),ND,2019-01-01,2020-01-01,Mujer,Básica primaria (o.  o.),CÓRDOBA,MONTELÍBANO,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,8,8,68,68432,Heterosexual,NO,ATENDIDO,Viudo(a),ND,2018-01-01,2019-01-01,Mujer,Media (10o - 13o),SANTANDER,MÁLAGA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,VULNERABLE,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,54,54405,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),NORTE DE SANTANDER,LOS PATIOS,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,20,20011,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Mujer,Ninguno,CESAR,AGUACHICA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,9,9,81,81001,Heterosexual,SI,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),ARAUCA,ARAUCA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,68,68406,ND,NO,ACTIVO,SO,ND,2016-10-01,2016-01-01,Mujer,PRIMARIA,SANTANDER,LEBRIJA,COLOMBIA,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
3,3,3,13,13001,Heterosexual,NO,ATENDIDO,NO REPORTA,ND,2022-01-01,2020-01-01,Hombre,Básica primaria (1o. - 5o.),BOLIVAR,CARTAGENA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,3.000.001 o más,1.300.001 - 2.600.000
1,1,1,19,19698,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),CAUCA,SANTANDER DE QUILICHAO,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,08,08685,ND,NO,ACTIVO,CA,ND,2018-09-01,2018-01-01,Hombre,SIN ESPECIFICAR,ATLANTICO,SANTO TOMAS,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,1,1,44,44855,ND,NO,ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2017-02-01,2017-01-01,Mujer,ND,LA GUAJIRA,URUMITA,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,52,52356,ND,NO,ACTIVO,Sin Información,ND,2017-03-01,2017-01-01,Mujer,ND,NARIÑO,IPIALES,ND,18-29,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,52,52356,ND,NO,ACTIVO,Sin Información,ND,2017-03-01,2017-01-01,Mujer,ND,NARIÑO,IPIALES,ND,18-29,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,52,52356,ND,NO,ACTIVO,Sin Información,ND,2017-03-01,2017-01-01,Mujer,ND,NARIÑO,IPIALES,ND,18-29,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,54,54001,ND,NO,ACTIVO,SO,ND,2018-10-01,2018-01-01,Hombre,PRIMARIA,NORTE DE SANTANDER,CUCUTA,COLOMBIA,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,05,05172,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2018-01-01,Mujer,Básica Secundaria (6o - 9o),ANTIOQUIA,CHIGORODÓ,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,0 - 1.500.000,1.300.001 - 2.600.000
1,8,8,63,63001,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Hombre,Básica Secundaria (o  o),QUINDIO,ARMENIA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,70,70670,Heterosexual,NO,ATENDIDO,Unión libre,ROM O GITANO,2022-01-01,2022-01-01,Mujer,Básica Secundaria (o  o),SUCRE,SAMPUÉS,Colombia,18-29,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,3.000.001 o más,2.600.001 o más
1,2,2,47,47001,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2018-01-01,Mujer,Básica primaria (o.  o.),MAGDALENA,SANTA MARTA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,44,44001,ND,NO,NO ACTIVO,UL,AFROCOLOMBIANO – NEGRO,2017-02-01,2017-01-01,Hombre,PRIMARIA,LA GUAJIRA,RIOHACHA,COLOMBIA,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,52,52838,M,NO,ACTIVO,SO,ND,2017-10-01,2017-01-01,Mujer,ND,NARIÑO,TUQUERRES,COLOMBIA,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,4,4,08,08078,Heterosexual,NO,ATENDIDO,Soltero(a),AFROCOLOMBIANO - NEGRO,2018-01-01,2019-01-01,Mujer,Media (o  o),ATLANTICO,BARANOA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,4,4,05,05172,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2018-01-01,Hombre,Media (o  o),ANTIOQUIA,CHIGORODÓ,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,19,19807,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,Media (o  o),CAUCA,TIMBÍO,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,3,05,05837,Heterosexual,NO,ATENDIDO,Unión libre,AFROCOLOMBIANO - NEGRO,2018-01-01,2018-01-01,Mujer,Básica primaria (o.  o.),ANTIOQUIA,TURBO,Colombia,>65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,76,76109,ND,ND,ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2017-10-01,2017-01-01,Mujer,ND,VALLE,BUENAVENTURA,COLOMBIA,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,44,44650,Heterosexual,NO,ATENDIDO,Soltero(a),AFROCOLOMBIANO - NEGRO,2019-01-01,2020-01-01,Hombre,TÉCNICA PROFESIONAL,LA GUAJIRA,SAN JUAN DEL CESAR,Colombia,18-29,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,2,2,52,52019,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),NARIÑO,ALBÁN,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,76,76001,ND,NO,ACTIVO,Sin Información,ND,2017-10-01,2017-01-01,Mujer,ND,VALLE,CALI,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,2,2,19,19318,Heterosexual,NO,ATENDIDO,Unión libre,AFROCOLOMBIANO – NEGRO,2018-01-01,2019-01-01,Mujer,Básica Secundaria (6o - 9o),CAUCA,GUAPI,Colombia,18-29,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,47,47555,Heterosexual,NO,ATENDIDO,Viudo(a),ND,2018-01-01,2018-01-01,Mujer,Básica primaria (o.  o.),MAGDALENA,PLATO,Colombia,>65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,41,41132,Heterosexual,NO,ATENDIDO,Casado(a),ND,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),HUILA,CAMPOALEGRE,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,54,54874,ND,NO,ACTIVO,Sin Información,ND,2017-02-01,2017-01-01,Mujer,ND,NORTE DE SANTANDER,VILLA DEL ROSARIO,ND,>65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,UNIDOS,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,08,08758,MUJER,NO,ACTIVO,UL,AFROCOLOMBIANO – NEGRO,2016-10-01,2016-01-01,Mujer,SECUNDARIA,ATLANTICO,SOLEDAD,COLOMBIA,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,47,47245,Heterosexual,NO,ATENDIDO,Unión libre,AFROCOLOMBIANO – NEGRO,2019-01-01,2020-01-01,Hombre,Básica Secundaria (6o - 9o),MAGDALENA,EL BANCO,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,13,13,13,13760,Heterosexual,NO,ATENDIDO,Viudo(a),ND,2018-01-01,2019-01-01,Mujer,Básica primaria (1o. - 5o.),BOLIVAR,SOPLAVIENTO,Colombia,>65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,13,13647,ND,NO,ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2017-10-01,2017-01-01,Mujer,ND,BOLIVAR,SAN ESTANISLAO,ND,18-29,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,3,3,08,08634,Heterosexual,SI,ATENDIDO,Casado(a),ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (o  o),ATLANTICO,SABANAGRANDE,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,2,2,76,76109,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),VALLE DEL CAUCA,BUENAVENTURA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,52,52585,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (6o - 9o),NARIÑO,PUPIALES,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,3,3,19,19212,Heterosexual,NO,ATENDIDO,Casado(a),INDÍGENA,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),CAUCA,CORINTO,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,VULNERABLE,1.500.001 - 3.000.000,0 - 1.300.000
7,1,1,73,73168,ND,NO,ACTIVO,Sin Información,ND,2017-03-01,2017-01-01,Mujer,ND,TOLIMA,CHAPARRAL,ND,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,VULNERABLE,0 - 1.500.000,1.300.001 - 2.600.000
2,7,7,41,41551,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (6o - 9o),HUILA,PITALITO,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
2,1,1,13,13673,ND,NO,ACTIVO,Sin Información,ND,2017-03-01,2017-01-01,Mujer,ND,BOLIVAR,SANTA CATALINA,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,52,52418,Heterosexual,NO,ATENDIDO,Casado(a),ND,2020-01-01,2020-01-01,Mujer,Básica Secundaria (o  o),NARIÑO,LOS ANDES,Colombia,>65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,4,4,76,76122,Heterosexual,NO,ATENDIDO,DIVORCIADO(A),ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (o  o),VALLE DEL CAUCA,CAICEDONIA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,68,68432,Heterosexual,NO,ATENDIDO,Casado(a),ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (o  o),SANTANDER,MÁLAGA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,20,20011,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2020-01-01,2020-01-01,Mujer,Básica primaria (o.  o.),CESAR,AGUACHICA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,86,86001,Heterosexual,NO,ATENDIDO,Soltero(a),Indígena,2019-01-01,2020-01-01,Mujer,Media (10o - 13o),PUTUMAYO,MOCOA,Colombia,18-29,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
